id_ligne,id_commande,id_produit,quantite
5935,2436,8,2
5936,2436,1,1
5937,2436,16,2
5938,2437,8,3
5939,2437,4,1
5940,2437,12,3
5941,2437,3,2
5942,2438,15,2
5943,2439,6,1
5944,2439,13,2
5945,2439,14,1
5946,2440,3,1
5947,2440,6,2
5948,2441,2,3
5949,2442,15,3
5950,2442,3,2
5951,2442,18,2
5952,2443,19,2
5953,2443,3,2
5954,2443,18,2
5955,2443,17,2
5956,2444,19,1
5957,2444,9,1
5958,2445,19,3
5959,2445,5,3
5960,2445,18,3
5961,2446,4,2
5962,2446,16,2
5963,2446,8,1
5964,2447,9,2
5965,2447,19,1
5966,2447,5,3
5967,2448,7,3
5968,2448,5,1
5969,2448,7,2
5970,2448,1,1
5971,2449,13,2
5972,2449,20,1
5973,2449,18,2
5974,2449,19,3
5975,2450,5,2
5976,2451,5,1
5977,2451,18,3
5978,2451,4,3
5979,2452,9,1
5980,2453,4,1
5981,2453,4,1
5982,2453,2,2
5983,2454,7,3
5984,2454,11,1
5985,2454,2,3
5986,2454,1,2
5987,2455,16,3
5988,2456,7,2
5989,2456,11,2
5990,2457,4,1
5991,2457,12,3
5992,2458,11,3
5993,2458,12,2
5994,2458,8,2
5995,2458,7,3
5996,2459,2,2
5997,2460,4,2
5998,2461,5,2
5999,2462,18,1
6000,2462,15,2
6001,2463,14,1
6002,2463,16,1
6003,2463,14,1
6004,2464,15,3
6005,2464,18,3
6006,2465,11,3
6007,2465,5,3
6008,2465,13,2
6009,2466,17,3
6010,2466,2,3
6011,2466,15,3
6012,2467,19,1
6013,2467,13,3
6014,2467,20,2
6015,2467,19,3
6016,2468,18,2
6017,2469,4,3
6018,2469,6,2
6019,2469,6,3
6020,2470,3,1
6021,2470,20,1
6022,2471,1,3
6023,2471,14,1
6024,2471,18,1
6025,2471,20,2
6026,2472,2,1
6027,2472,2,3
6028,2473,3,1
6029,2474,20,3
6030,2474,2,2
6031,2474,19,1
6032,2474,16,1
6033,2475,11,3
6034,2475,9,3
6035,2475,17,1
6036,2475,13,2
6037,2476,16,1
6038,2476,3,2
6039,2477,4,2
6040,2477,14,2
6041,2477,13,2
6042,2477,17,3
6043,2478,9,1
6044,2478,9,3
6045,2479,14,2
6046,2479,15,3
6047,2479,11,3
6048,2480,4,1
6049,2480,20,2
6050,2480,7,3
6051,2480,13,1
6052,2481,17,3
6053,2482,18,1
6054,2482,18,1
6055,2483,17,2
6056,2483,16,2
6057,2483,6,1
6058,2484,6,1
6059,2485,5,1
6060,2485,15,2
6061,2485,5,3
6062,2485,5,3
6063,2486,12,2
6064,2487,14,2
6065,2487,14,1
6066,2488,16,3
6067,2488,8,2
6068,2488,10,3
6069,2489,13,3
6070,2489,2,3
6071,2489,17,3
6072,2489,12,3
6073,2490,17,1
6074,2490,14,2
6075,2490,18,3
6076,2491,5,2
6077,2491,1,3
6078,2491,6,2
6079,2491,10,3
6080,2492,16,2
6081,2492,3,3
6082,2492,2,2
6083,2492,8,2
6084,2493,5,2
6085,2493,5,3
6086,2493,15,2
6087,2493,2,1
6088,2494,9,3
6089,2495,12,2
6090,2496,13,3
6091,2497,11,1
6092,2497,18,1
6093,2497,14,3
6094,2497,1,3
6095,2498,10,1
6096,2499,15,2
6097,2500,10,3
6098,2500,20,2
6099,2500,4,1
6100,2501,3,1
6101,2501,5,3
6102,2502,18,2
6103,2502,11,3
6104,2503,5,1
6105,2503,14,1
6106,2503,4,1
6107,2504,9,1
6108,2504,15,2
6109,2504,15,1
6110,2505,4,2
6111,2505,12,1
6112,2505,8,1
6113,2505,10,3
6114,2506,11,3
6115,2506,5,1
6116,2507,11,1
6117,2508,6,2
6118,2508,4,1
6119,2508,4,2
6120,2508,1,1
6121,2509,11,1
6122,2509,9,2
6123,2509,16,2
6124,2510,5,1
6125,2510,9,1
6126,2510,14,2
6127,2510,8,2
6128,2511,8,3
6129,2512,12,2
6130,2512,10,3
6131,2512,19,2
6132,2513,2,1
6133,2513,7,3
6134,2513,13,2
6135,2513,6,2
6136,2514,10,2
6137,2514,18,3
6138,2515,19,2
6139,2516,11,1
6140,2516,1,2
6141,2517,8,2
6142,2517,20,3
6143,2517,10,1
6144,2517,14,3
6145,2518,19,2
6146,2518,3,1
6147,2518,15,2
6148,2518,9,2
6149,2519,9,1
6150,2519,20,2
6151,2519,6,1
6152,2520,20,1
6153,2520,5,1
6154,2521,13,1
6155,2522,9,2
6156,2522,2,1
6157,2522,9,1
6158,2522,9,2
6159,2523,11,3
6160,2523,16,1
6161,2524,19,3
6162,2524,7,3
6163,2524,17,2
6164,2525,13,3
6165,2525,15,3
6166,2525,20,3
6167,2525,9,2
6168,2526,18,2
6169,2526,7,3
6170,2526,20,3
6171,2527,19,3
6172,2528,1,1
6173,2529,16,2
6174,2529,13,2
6175,2529,19,1
6176,2529,7,1
6177,2530,11,3
6178,2530,19,1
6179,2530,20,1
6180,2530,16,3
6181,2531,4,3
6182,2531,16,1
6183,2531,12,3
6184,2531,10,2
6185,2532,11,3
6186,2532,13,3
6187,2533,16,2
6188,2533,16,1
6189,2533,12,1
6190,2533,19,3
6191,2534,10,2
6192,2534,16,1
6193,2534,17,1
6194,2535,15,3
6195,2536,13,3
6196,2536,16,3
6197,2537,9,1
6198,2537,2,2
6199,2537,14,3
6200,2537,1,3
6201,2538,15,2
6202,2538,1,2
6203,2538,13,2
6204,2538,12,2
6205,2539,7,2
6206,2539,6,2
6207,2539,9,3
6208,2540,13,1
6209,2540,14,1
6210,2540,1,1
6211,2540,20,2
6212,2541,3,2
6213,2542,8,1
6214,2542,8,2
6215,2542,3,1
6216,2542,1,2
6217,2543,4,1
6218,2544,10,3
6219,2544,8,1
6220,2544,5,3
6221,2545,7,2
6222,2545,12,1
6223,2545,15,1
6224,2546,15,2
6225,2547,2,2
6226,2548,5,2
6227,2548,7,3
6228,2548,16,1
6229,2549,19,2
6230,2549,3,1
6231,2549,13,3
6232,2550,2,1
6233,2550,9,1
6234,2551,14,3
6235,2552,11,2
6236,2553,20,3
6237,2553,7,3
6238,2553,1,3
6239,2554,3,1
6240,2555,10,2
6241,2556,1,1
6242,2556,3,1
6243,2556,15,2
6244,2557,7,3
6245,2558,5,3
6246,2558,4,1
6247,2558,14,2
6248,2559,17,1
6249,2560,7,3
6250,2560,18,3
6251,2560,19,2
6252,2561,11,2
6253,2562,5,3
6254,2562,9,3
6255,2562,9,2
6256,2563,17,1
6257,2564,9,1
6258,2565,7,1
6259,2565,6,1
6260,2565,14,2
6261,2565,5,3
6262,2566,9,2
6263,2566,14,1
6264,2566,17,1
6265,2567,11,3
6266,2568,7,2
6267,2568,12,1
6268,2568,17,1
6269,2569,2,3
6270,2570,17,3
6271,2571,2,3
6272,2572,9,3
6273,2573,14,2
6274,2574,19,2
6275,2574,7,3
6276,2575,2,2
6277,2575,5,2
6278,2575,18,1
6279,2576,19,3
6280,2576,14,1
6281,2576,3,3
6282,2576,9,2
6283,2577,15,3
6284,2577,18,3
6285,2577,4,1
6286,2578,13,2
6287,2579,17,3
6288,2579,2,3
6289,2579,18,3
6290,2579,7,3
6291,2580,4,2
6292,2580,6,3
6293,2581,3,2
6294,2582,12,1
6295,2582,10,3
6296,2582,2,3
6297,2583,5,3
6298,2584,11,2
6299,2584,13,2
6300,2585,17,2
6301,2585,12,3
6302,2586,17,3
6303,2586,18,2
6304,2587,3,1
6305,2587,3,2
6306,2587,7,1
6307,2588,8,1
6308,2588,12,2
6309,2588,3,1
6310,2589,14,1
6311,2590,6,2
6312,2591,2,3
6313,2591,7,2
6314,2591,1,1
6315,2591,10,2
6316,2592,11,1
6317,2592,8,3
6318,2592,13,2
6319,2592,11,2
6320,2593,12,2
6321,2593,7,2
6322,2593,15,3
6323,2593,16,2
6324,2594,1,1
6325,2594,5,2
6326,2594,16,1
6327,2594,4,2
6328,2595,1,3
6329,2595,4,1
6330,2595,13,3
6331,2595,18,1
6332,2596,10,2
6333,2597,13,1
6334,2597,19,1
6335,2598,11,1
6336,2598,13,1
6337,2598,11,2
6338,2599,5,1
6339,2600,5,3
6340,2600,11,3
6341,2600,17,1
6342,2600,12,3
6343,2601,14,2
6344,2602,18,1
6345,2603,5,2
6346,2603,8,3
6347,2603,20,3
6348,2603,17,3
6349,2604,19,2
6350,2604,7,1
6351,2605,6,2
6352,2605,2,2
6353,2605,13,2
6354,2606,20,3
6355,2606,9,3
6356,2606,20,1
6357,2607,15,2
6358,2607,3,2
6359,2608,15,2
6360,2608,3,1
6361,2609,4,3
6362,2609,6,2
6363,2610,9,3
6364,2611,6,3
6365,2611,11,1
6366,2611,20,3
6367,2612,1,2
6368,2612,11,3
6369,2612,15,1
6370,2613,4,2
6371,2613,11,2
6372,2613,9,2
6373,2614,11,1
6374,2614,15,2
6375,2614,14,3
6376,2614,4,3
6377,2615,3,1
6378,2615,5,3
6379,2615,19,1
6380,2615,13,1
6381,2616,5,1
6382,2617,16,1
6383,2617,12,1
6384,2617,12,3
6385,2617,18,3
6386,2618,4,1
6387,2619,13,2
6388,2620,2,1
6389,2620,15,3
6390,2620,9,1
6391,2620,10,1
6392,2621,19,1
6393,2621,3,3
6394,2621,1,3
6395,2622,9,2
6396,2622,8,2
6397,2622,17,3
6398,2622,5,1
6399,2623,14,3
6400,2623,7,2
6401,2623,3,2
6402,2624,7,1
6403,2624,10,3
6404,2624,13,3
6405,2625,17,1
6406,2626,9,1
6407,2626,20,3
6408,2627,10,3
6409,2627,15,2
6410,2627,17,1
6411,2628,1,1
6412,2628,4,2
6413,2629,12,2
6414,2629,6,1
6415,2629,12,1
6416,2629,16,2
6417,2630,1,1
6418,2630,1,3
6419,2631,16,2
6420,2631,20,3
6421,2632,3,3
6422,2633,16,2
6423,2633,15,1
6424,2634,12,1
6425,2634,7,2
6426,2635,6,3
6427,2636,19,3
6428,2636,14,1
6429,2637,19,1
6430,2638,12,3
6431,2638,18,1
6432,2638,11,2
6433,2639,12,1
6434,2639,19,2
6435,2639,4,1
6436,2639,5,3
6437,2640,9,1
6438,2640,18,2
6439,2640,12,1
6440,2640,20,1
6441,2641,12,2
6442,2641,12,2
6443,2641,12,2
6444,2642,14,3
6445,2642,4,3
6446,2643,6,2
6447,2644,8,1
6448,2644,9,3
6449,2645,7,1
6450,2645,14,1
6451,2645,9,1
6452,2645,13,1
6453,2646,6,2
6454,2646,12,2
6455,2646,9,1
6456,2646,16,2
6457,2647,6,2
6458,2648,20,2
6459,2648,8,1
6460,2648,11,1
6461,2648,17,2
6462,2649,19,3
6463,2650,3,1
6464,2650,8,2
6465,2651,20,3
6466,2651,17,1
6467,2651,3,3
6468,2651,13,1
6469,2652,4,3
6470,2652,18,2
6471,2652,14,3
6472,2652,18,2
6473,2653,5,2
6474,2653,2,3
6475,2654,15,1
6476,2654,7,2
6477,2655,17,2
6478,2656,17,1
6479,2656,18,1
6480,2656,18,3
6481,2656,17,2
6482,2657,3,1
6483,2658,11,1
6484,2658,3,1
6485,2658,6,3
6486,2658,18,2
6487,2659,8,1
6488,2659,14,1
6489,2659,19,3
6490,2659,1,1
6491,2660,15,1
6492,2660,15,2
6493,2660,14,2
6494,2661,8,1
6495,2661,4,1
6496,2662,9,2
6497,2662,18,3
6498,2662,5,2
6499,2662,9,3
6500,2663,11,1
6501,2663,8,1
6502,2663,15,3
6503,2664,7,2
6504,2664,20,2
6505,2664,17,2
6506,2664,10,2
6507,2665,9,1
6508,2666,13,2
6509,2666,17,2
6510,2666,20,2
6511,2666,18,3
6512,2667,6,3
6513,2667,5,3
6514,2668,18,3
6515,2669,9,2
6516,2669,8,2
6517,2669,5,1
6518,2670,15,2
6519,2670,17,2
6520,2670,12,1
6521,2670,11,1
6522,2671,2,2
6523,2671,8,1
6524,2671,10,1
6525,2672,18,2
6526,2673,1,1
6527,2673,8,3
6528,2674,19,1
6529,2675,1,3
6530,2675,14,3
6531,2675,19,3
6532,2676,17,1
6533,2676,13,3
6534,2676,8,3
6535,2677,10,1
6536,2677,3,3
6537,2677,15,2
6538,2678,4,3
6539,2678,10,2
6540,2678,1,2
6541,2678,14,3
6542,2679,2,1
6543,2679,3,1
6544,2680,4,1
6545,2680,1,2
6546,2680,13,1
6547,2680,10,1
6548,2681,1,1
6549,2681,12,3
6550,2681,9,1
6551,2681,12,1
6552,2682,19,3
6553,2682,6,2
6554,2683,20,3
6555,2683,8,1
6556,2683,1,1
6557,2684,15,3
6558,2684,3,1
6559,2684,4,2
6560,2684,1,2
6561,2685,3,3
6562,2685,12,3
6563,2685,5,1
6564,2685,1,3
6565,2686,1,2
6566,2686,15,3
6567,2686,19,3
6568,2686,19,3
6569,2687,9,2
6570,2687,9,3
6571,2687,6,3
6572,2687,13,1
6573,2688,4,3
6574,2688,9,2
6575,2689,3,3
6576,2690,6,3
6577,2690,12,2
6578,2690,10,3
6579,2690,19,2
6580,2691,16,2
6581,2691,8,2
6582,2692,3,1
6583,2692,14,1
6584,2692,11,3
6585,2693,8,3
6586,2694,16,1
6587,2695,9,1
6588,2695,15,1
6589,2695,8,2
6590,2695,15,2
6591,2696,10,2
6592,2696,7,3
6593,2696,14,1
6594,2696,16,2
6595,2697,2,3
6596,2697,2,3
6597,2698,11,1
6598,2699,17,2
6599,2699,11,1
6600,2700,8,2
6601,2700,18,2
6602,2700,15,1
6603,2700,10,2
6604,2701,8,3
6605,2702,17,3
6606,2702,20,1
6607,2702,18,2
6608,2702,18,2
6609,2703,12,3
6610,2704,11,2
6611,2705,16,1
6612,2705,7,3
6613,2706,4,1
6614,2706,12,3
6615,2706,1,1
6616,2707,5,1
6617,2707,6,2
6618,2708,7,3
6619,2708,17,1
6620,2708,18,1
6621,2708,14,3
6622,2709,9,2
6623,2709,1,2
6624,2709,20,1
6625,2709,4,3
6626,2710,10,1
6627,2710,4,3
6628,2710,8,3
6629,2711,8,1
6630,2711,14,1
6631,2712,9,3
6632,2712,10,2
6633,2712,10,2
6634,2712,10,3
6635,2713,1,1
6636,2713,1,3
6637,2713,5,2
6638,2714,3,1
6639,2714,2,1
6640,2714,2,2
6641,2714,15,1
6642,2715,7,1
6643,2715,10,3
6644,2715,5,3
6645,2716,2,1
6646,2716,6,3
6647,2716,3,2
6648,2716,11,1
6649,2717,3,1
6650,2718,19,2
6651,2718,6,1
6652,2718,20,3
6653,2719,10,1
6654,2719,19,1
6655,2719,4,3
6656,2720,3,2
6657,2721,6,2
6658,2722,16,1
6659,2723,2,3
6660,2723,16,3
6661,2723,6,1
6662,2724,15,1
6663,2724,1,2
6664,2724,14,2
6665,2724,17,2
6666,2725,18,2
6667,2725,17,2
6668,2725,1,1
6669,2725,9,3
6670,2726,3,1
6671,2726,11,2
6672,2726,15,1
6673,2726,17,2
6674,2727,9,3
6675,2727,8,2
6676,2728,1,2
6677,2728,15,3
6678,2728,2,3
6679,2728,17,2
6680,2729,10,2
6681,2729,8,1
6682,2729,17,1
6683,2730,18,3
6684,2731,12,2
6685,2731,13,2
6686,2731,11,2
6687,2732,18,3
6688,2732,8,2
6689,2732,5,1
6690,2733,12,1
6691,2733,8,3
6692,2733,13,3
6693,2733,11,1
6694,2734,2,3
6695,2735,10,3
6696,2735,12,3
6697,2735,14,2
6698,2735,14,1
6699,2736,19,1
6700,2736,14,1
6701,2736,8,3
6702,2737,5,2
6703,2737,3,2
6704,2738,7,1
6705,2739,20,1
6706,2739,4,3
6707,2739,6,2
6708,2739,19,1
6709,2740,2,1
6710,2740,11,3
6711,2740,12,1
6712,2740,5,3
6713,2741,1,2
6714,2741,9,1
6715,2741,5,3
6716,2742,2,1
6717,2742,7,2
6718,2742,10,3
6719,2743,1,3
6720,2744,4,2
6721,2744,13,1
6722,2744,18,1
6723,2744,11,2
6724,2745,4,1
6725,2745,11,3
6726,2745,13,3
6727,2746,3,2
6728,2746,20,3
6729,2747,7,2
6730,2747,13,2
6731,2747,18,3
6732,2748,5,2
6733,2749,19,2
6734,2749,11,3
6735,2749,20,1
6736,2749,7,2
6737,2750,6,1
6738,2750,1,1
6739,2750,9,3
6740,2751,5,1
6741,2751,20,2
6742,2752,4,3
6743,2752,4,3
6744,2752,20,2
6745,2753,20,2
6746,2753,16,2
6747,2753,11,2
6748,2753,14,1
6749,2754,6,1
6750,2755,6,3
6751,2755,9,2
6752,2755,5,3
6753,2755,11,2
6754,2756,17,2
6755,2756,10,3
6756,2756,18,3
6757,2757,18,1
6758,2758,14,1
6759,2758,1,3
6760,2758,18,1
6761,2759,4,2
6762,2759,7,3
6763,2759,12,2
6764,2760,10,1
6765,2760,12,3
6766,2760,10,1
6767,2761,6,3
6768,2762,20,1
6769,2762,9,3
6770,2763,1,1
6771,2763,4,3
6772,2763,1,1
6773,2764,13,3
6774,2764,5,2
6775,2764,3,2
6776,2764,3,3
6777,2765,6,3
6778,2765,2,3
6779,2766,14,1
6780,2766,18,2
6781,2766,9,2
6782,2767,7,1
6783,2767,10,2
6784,2768,20,1
6785,2768,19,3
6786,2769,15,1
6787,2770,18,1
6788,2771,2,1
6789,2771,2,3
6790,2772,16,1
6791,2773,17,2
6792,2773,17,1
6793,2773,16,1
6794,2773,13,3
6795,2774,6,3
6796,2774,18,3
6797,2774,15,3
6798,2775,15,1
6799,2775,17,1
6800,2775,12,2
6801,2775,5,1
6802,2776,9,2
6803,2777,2,2
6804,2777,4,3
6805,2778,2,1
6806,2779,20,2
6807,2779,8,3
6808,2780,18,2
6809,2781,7,1
6810,2781,14,2
6811,2782,14,1
6812,2782,18,2
6813,2782,14,1
6814,2783,14,2
6815,2783,19,2
6816,2783,19,3
6817,2783,5,3
6818,2784,4,3
6819,2784,9,3
6820,2784,4,1
6821,2785,10,2
6822,2785,5,3
6823,2786,7,2
6824,2787,9,2
6825,2787,5,3
6826,2788,20,2
6827,2788,7,3
6828,2788,15,3
6829,2788,4,3
6830,2789,16,3
6831,2789,3,1
6832,2789,2,2
6833,2790,1,1
6834,2790,10,2
6835,2790,3,2
6836,2790,19,1
6837,2791,5,1
6838,2792,3,2
6839,2792,3,3
6840,2793,2,1
6841,2793,10,2
6842,2794,7,2
6843,2795,3,2
6844,2795,4,3
6845,2796,7,1
6846,2796,3,3
6847,2796,19,1
6848,2796,13,1
6849,2797,6,1
6850,2797,18,3
6851,2797,8,3
6852,2797,5,1
6853,2798,13,2
6854,2798,16,3
6855,2798,3,3
6856,2799,11,2
6857,2800,3,2
6858,2800,1,3
6859,2801,10,1
6860,2802,8,3
6861,2803,20,3
6862,2803,9,3
6863,2804,11,3
6864,2804,12,3
6865,2805,10,2
6866,2806,18,1
6867,2806,7,1
6868,2807,3,1
6869,2807,16,1
6870,2807,3,1
6871,2808,1,3
6872,2808,3,2
6873,2809,6,1
6874,2810,19,1
6875,2810,4,3
6876,2810,9,1
6877,2810,3,2
6878,2811,13,1
6879,2811,8,1
6880,2811,11,1
6881,2812,17,2
6882,2813,3,1
6883,2813,16,3
6884,2814,1,2
6885,2814,6,1
6886,2814,3,2
6887,2815,12,3
6888,2815,6,1
6889,2816,4,1
6890,2816,18,1
6891,2816,3,3
6892,2817,3,3
6893,2817,5,3
6894,2817,14,3
6895,2818,15,1
6896,2818,19,1
6897,2818,6,2
6898,2819,12,1
6899,2819,10,2
6900,2820,11,3
6901,2820,4,3
6902,2820,8,2
6903,2821,4,3
6904,2821,6,3
6905,2821,3,3
6906,2822,13,3
6907,2822,3,2
6908,2823,3,1
6909,2823,11,1
6910,2823,20,3
6911,2823,4,1
6912,2824,11,3
6913,2824,20,2
6914,2824,6,2
6915,2824,13,2
6916,2825,6,2
6917,2825,9,2
6918,2826,18,3
6919,2827,17,2
6920,2827,7,2
6921,2827,12,3
6922,2827,5,1
6923,2828,4,2
6924,2829,3,2
6925,2830,9,1
6926,2830,6,3
6927,2830,9,2
6928,2830,16,2
6929,2831,16,1
6930,2831,11,2
6931,2832,3,3
6932,2833,7,2
6933,2833,3,1
6934,2834,20,2
6935,2834,12,2
6936,2835,17,1
6937,2835,11,2
6938,2835,5,3
6939,2835,6,3
6940,2836,13,3
6941,2837,3,1
6942,2837,13,3
6943,2837,12,1
6944,2838,10,1
6945,2838,8,1
6946,2838,20,3
6947,2838,3,2
6948,2839,10,1
6949,2840,2,3
6950,2840,5,1
6951,2840,18,3
6952,2841,3,3
6953,2842,10,1
6954,2842,4,1
6955,2842,14,1
6956,2842,13,3
6957,2843,20,3
6958,2844,3,1
6959,2844,6,1
6960,2845,4,1
6961,2845,16,1
6962,2845,2,1
6963,2845,20,3
6964,2846,18,1
6965,2846,9,2
6966,2846,4,3
6967,2846,13,3
6968,2847,15,1
6969,2847,1,2
6970,2848,6,3
6971,2849,8,1
6972,2849,14,3
6973,2850,8,2
6974,2850,3,1
6975,2850,6,2
6976,2851,18,1
6977,2851,7,1
6978,2851,2,2
6979,2851,20,1
6980,2852,8,2
6981,2852,18,3
6982,2852,17,2
6983,2853,20,3
6984,2854,10,1
6985,2854,4,2
6986,2854,7,1
6987,2854,20,2
6988,2855,13,3
6989,2856,19,3
6990,2856,9,2
6991,2856,5,3
6992,2857,14,1
6993,2857,11,3
6994,2857,1,2
6995,2857,14,2
6996,2858,18,1
6997,2858,12,3
6998,2858,17,2
6999,2859,7,2
7000,2859,17,2
7001,2859,7,2
7002,2859,13,3
7003,2860,4,1
7004,2860,20,2
7005,2860,5,1
7006,2861,4,3
7007,2862,12,1
7008,2862,14,3
7009,2862,19,2
7010,2863,6,3
7011,2863,19,1
7012,2863,10,1
7013,2864,6,3
7014,2864,20,3
7015,2864,4,1
7016,2865,2,2
7017,2865,20,2
7018,2865,1,3
7019,2865,15,1
7020,2866,13,2
7021,2866,20,3
7022,2866,6,3
7023,2867,1,1
7024,2867,13,3
7025,2867,15,2
7026,2867,7,1
7027,2868,11,2
7028,2868,20,1
7029,2868,6,3
7030,2868,6,3
7031,2869,2,2
7032,2869,16,2
7033,2869,5,1
7034,2869,1,1
7035,2870,7,3
7036,2870,11,1
7037,2871,3,1
7038,2872,1,2
7039,2872,9,1
7040,2872,2,1
7041,2873,16,3
7042,2874,16,3
7043,2874,18,1
7044,2874,20,2
7045,2875,16,2
7046,2875,6,1
7047,2875,4,1
7048,2876,16,2
7049,2876,12,1
7050,2877,20,1
7051,2877,10,3
7052,2877,13,2
7053,2878,19,2
7054,2879,12,3
7055,2880,4,2
7056,2880,20,3
7057,2880,12,1
7058,2880,16,2
7059,2881,19,2
7060,2881,13,1
7061,2881,15,2
7062,2882,7,3
7063,2882,12,1
7064,2882,4,1
7065,2882,7,2
7066,2883,20,3
7067,2883,10,2
7068,2883,7,1
7069,2883,11,3
7070,2884,3,1
7071,2885,3,1
7072,2886,7,3
7073,2887,7,3
7074,2888,20,2
7075,2889,7,1
7076,2889,8,1
7077,2889,7,3
7078,2890,12,3
7079,2891,3,2
7080,2892,20,1
7081,2893,7,1
7082,2894,14,2
7083,2895,5,1
7084,2895,2,1
7085,2895,18,1
7086,2896,12,1
7087,2896,13,2
7088,2897,3,1
7089,2897,16,2
7090,2897,2,2
7091,2897,10,3
7092,2898,11,1
7093,2898,15,1
7094,2898,17,2
7095,2898,8,3
7096,2899,8,1
7097,2899,13,1
7098,2899,4,1
7099,2900,19,1
7100,2900,5,2
7101,2900,3,1
7102,2901,11,1
7103,2901,5,1
7104,2901,14,2
7105,2902,2,3
7106,2902,5,3
7107,2902,18,2
7108,2903,14,3
7109,2903,1,1
7110,2903,19,3
7111,2903,13,1
7112,2904,8,2
7113,2904,13,3
7114,2905,17,1
7115,2905,17,3
7116,2906,8,2
7117,2906,8,3
7118,2906,1,2
7119,2907,11,2
7120,2907,12,2
7121,2907,13,3
7122,2907,15,3
7123,2908,16,3
7124,2908,5,3
7125,2908,14,2
7126,2909,4,3
7127,2909,12,3
7128,2909,13,2
7129,2909,11,2
7130,2910,16,1
7131,2910,11,1
7132,2910,4,3
7133,2910,18,3
7134,2911,9,3
7135,2911,4,1
7136,2912,13,2
7137,2912,5,2
7138,2913,6,2
7139,2913,7,1
7140,2913,14,2
7141,2913,13,1
7142,2914,3,2
7143,2914,18,2
7144,2914,14,2
7145,2915,20,3
7146,2915,8,1
7147,2915,13,3
7148,2915,11,3
7149,2916,16,2
7150,2916,5,2
7151,2916,12,3
7152,2916,7,1
7153,2917,12,1
7154,2917,8,1
7155,2918,11,3
7156,2918,11,1
7157,2918,6,3
7158,2918,11,3
7159,2919,12,2
7160,2919,5,1
7161,2919,3,1
7162,2919,13,3
7163,2920,13,3
7164,2920,14,1
7165,2921,13,1
7166,2921,5,2
7167,2922,6,1
7168,2922,16,2
7169,2922,13,1
7170,2923,13,1
7171,2923,7,3
7172,2924,8,1
7173,2924,1,2
7174,2924,14,2
7175,2924,9,1
7176,2925,1,2
7177,2926,2,2
7178,2926,8,3
7179,2927,2,3
7180,2927,15,3
7181,2928,8,3
7182,2928,16,2
7183,2928,16,3
7184,2929,11,2
7185,2929,17,3
7186,2929,6,1
7187,2929,17,1
7188,2930,1,3
7189,2930,14,1
7190,2930,1,3
7191,2930,3,1
7192,2931,14,1
7193,2931,7,2
7194,2931,14,2
7195,2931,9,1
7196,2932,20,1
7197,2933,1,3
7198,2933,9,3
7199,2933,17,2
7200,2933,15,2
7201,2934,20,3
7202,2934,15,2
7203,2934,3,2
7204,2934,3,2
7205,2935,3,3
7206,2935,12,1
7207,2935,15,1
7208,2935,13,2
7209,2936,8,1
7210,2936,8,3
7211,2936,20,1
7212,2937,18,1
7213,2937,5,3
7214,2938,12,2
7215,2938,13,1
7216,2939,8,2
7217,2939,4,1
7218,2939,12,1
7219,2940,20,1
7220,2940,6,2
7221,2940,5,3
7222,2940,3,2
7223,2941,17,1
7224,2942,17,2
7225,2942,4,1
7226,2943,3,2
7227,2943,13,2
7228,2943,17,3
7229,2944,17,3
7230,2945,8,2
7231,2946,10,3
7232,2946,14,3
7233,2947,11,1
7234,2947,6,2
7235,2948,20,1
7236,2949,16,1
7237,2950,4,3
7238,2950,17,1
7239,2951,10,3
7240,2951,8,2
7241,2952,1,2
7242,2952,12,3
7243,2952,11,3
7244,2953,14,3
7245,2953,4,2
7246,2954,12,3
7247,2954,9,3
7248,2954,13,2
7249,2954,5,1
7250,2955,16,2
7251,2955,8,2
7252,2956,17,2
7253,2956,10,2
7254,2957,7,1
7255,2957,14,2
7256,2957,13,2
7257,2958,19,1
7258,2958,2,3
7259,2958,18,2
7260,2959,9,3
7261,2959,10,3
7262,2959,8,2
7263,2960,8,1
7264,2960,4,3
7265,2960,8,1
7266,2961,20,2
7267,2961,13,3
7268,2961,2,1
7269,2961,12,2
7270,2962,1,3
7271,2962,13,3
7272,2963,11,2
7273,2963,9,3
7274,2964,16,3
7275,2964,1,2
7276,2964,20,2
7277,2964,11,1
7278,2965,15,1
7279,2966,12,3
7280,2966,19,2
7281,2966,2,2
7282,2967,10,2
7283,2967,16,2
7284,2967,9,2
7285,2967,18,2
7286,2968,12,3
7287,2968,19,3
7288,2969,16,2
7289,2969,7,2
7290,2969,15,2
7291,2969,5,1
7292,2970,9,3
7293,2971,17,3
7294,2971,1,3
7295,2971,19,3
7296,2971,9,1
7297,2972,4,3
7298,2972,20,3
7299,2972,11,3
7300,2972,17,3
7301,2973,13,3
7302,2973,5,1
7303,2974,8,3
7304,2974,19,1
7305,2975,19,2
7306,2975,5,2
7307,2976,8,2
7308,2976,13,3
7309,2976,12,3
7310,2976,16,2
7311,2977,14,1
7312,2977,5,1
7313,2978,17,3
7314,2978,3,1
7315,2978,7,1
7316,2978,6,2
7317,2979,4,3
7318,2979,17,1
7319,2979,6,2
7320,2979,19,3
7321,2980,7,3
7322,2980,20,2
7323,2980,4,1
7324,2980,3,3
7325,2981,15,1
7326,2981,20,3
7327,2982,10,1
7328,2982,3,3
7329,2983,17,2
7330,2983,5,1
7331,2983,15,1
7332,2983,1,1
